X,Y,formation,appar_th,thickness,cl,cm,p1x,p1y,p2x,p2y,dip,type,slope_dip,slope_length,delz,zbase,zcross
532383.3803470749,7506158.12940393,Boolgeeda_Iron_Formation,878.1825341900982,45,0.7804348336988491,0.6252371312945589,529257.1946906021,7510060.303572425,535509.5660035477,7502255.955235436,2.881389035523128,full,0.11620822737725613,878.1843404657692,1.781146472134992,575.0,576.781146472135
530140.3648564001,7505170.115017081,Boolgeeda_Iron_Formation,694.1532887956314,179,0.8881603673929528,0.4595336351045647,527842.6966808772,7509610.916854045,532438.0330319229,7500729.313180116,15.312150353840181,full,0.3629921529758959,694.1672197818232,4.397803296510119,567.3978032965101,563.0
527933.9289082449,7504414.5679616,Boolgeeda_Iron_Formation,498.3551330337929,203,0.9755296873955038,0.2198677534565508,526834.5901409622,7509292.216398577,529033.2676755277,7499536.919524622,23.679015016586476,full,0.39640018354771767,498.3670602757862,3.447919198531281,551.1353229071606,554.5832421056919
518008.02076309,7502868.699224345,Boolgeeda_Iron_Formation,449.28234734321376,348,0.974833094464966,0.2229359502993151,516893.3410115934,7507742.86469667,519122.7005145866,7497994.53375202,50.80698997754075,full,0.14324783519329667,449.28375151861536,1.1232739704587402,516.0514534145781,517.1747273850368
562256.5705935301,7491496.08420432,Woongarra_Rhyolite,564.644267067754,401,-0.9806928441314162,0.1955544565317644,561278.7983108712,7486592.619983663,563234.3428761889,7496399.548424977,45.50660357646568,full,0.16100260978269043,564.646496359577,1.5866690470134017,572.6421336577487,571.0554646107353
559764.197528865,7484728.270046771,Woongarra_Rhyolite,333.8745274778747,183,0.9925532303946616,-0.1218116777370788,560373.2559175503,7489691.036198744,559155.1391401796,7479765.5038947975,27.403738136401785,full,5.777025531087743,335.5788821446783,33.77848491122381,589.6854645304877,623.4639494417115
555989.18411714,7485586.541184435,Woongarra_Rhyolite,428.5861495982565,353,0.9332139525652016,-0.3593211916066651,557785.7900751734,7490252.610947261,554192.5781591067,7480920.471421609,53.72052711137049,full,1.814843410345038,428.8012408661421,13.580005187191773,570.7164553526179,584.2964605398097
553826.0400736551,7486408.76914978,Woongarra_Rhyolite,432.107039573476,325,0.8875534904003052,-0.4607046794620558,556129.5634709654,7490846.536601782,551522.5166763448,7481971.001697779,50.580778900311685,full,1.8282715071766313,432.3271201682497,13.792939643841464,579.984936487389,566.1919968435475
551779.160050605,7487525.99967855,Woongarra_Rhyolite,354.3186246324528,287,0.9363426221427764,-0.3510875873037808,553534.5979871239,7492207.7127892645,550023.722114086,7482844.286567836,51.16840392045406,full,3.0634632894831175,354.82568735981505,18.96261186999982,541.0191286359104,559.9817405059102
550045.0852298599,7488366.230335965,Woongarra_Rhyolite,332.400490729153,227,0.9485646097735616,-0.3165836083645691,551628.0032716828,7493109.053384833,548462.1671880371,7483623.407287097,42.57186335004678,full,0.6240327858002961,332.4202069047246,3.6204587552124394,555.9092549645165,559.529713719729
548856.236471495,7489617.715816749,Woongarra_Rhyolite,633.3509264982929,235,-0.2869820815748329,-0.9579359502884188,553645.916222937,7488182.805408875,544066.556720053,7491052.626224623,21.446150085474088,full,0.39430781431987777,633.3659250211056,4.358770651766918,575.0930032180863,579.4517738698532
549875.2348848099,7490359.725166345,Woongarra_Rhyolite,293.88158832252515,108,-0.9190235468150572,-0.3942026387525486,551846.2480785727,7485764.6074322695,547904.2216910472,7494954.842900421,20.26732403592206,full,1.4375870750473965,293.97411764243276,7.375221262899686,561.6868763081836,569.0620975710833
551716.54468986,7490690.491014095,Woongarra_Rhyolite,282.2380425183308,127,-0.9927374218570756,-0.1203013351736669,552318.0513657283,7485726.80390481,551115.0380139917,7495654.17812338,27.276798479128963,full,0.40007133265464356,282.2449230813901,1.9707766592632652,561.2049216573308,559.2341449980676
554245.60516155,7491103.511077875,Woongarra_Rhyolite,377.02716043165384,179,-0.9970830158867424,0.0763246973803229,553863.9816746484,7486118.095998442,554627.2286484516,7496088.926157309,28.014217174548023,full,0.3654188229919214,377.0348285104356,2.404621953147739,570.2400735242057,572.6446954773535
557465.5241084751,7490863.28837431,Woongarra_Rhyolite,346.1383140261293,156,-0.999980235708017,0.0062871450864932,557434.0883830426,7485863.387195771,557496.9598339075,7495863.18955285,28.278123147330128,full,1.460716651093446,346.25083254396344,8.826471579091276,573.6373643683246,564.8108927892333
560100.71048924,7491370.809403039,Woongarra_Rhyolite,484.5520772464592,353,-0.9572886927690256,-0.2891338075987823,561546.3795272339,7486584.365939193,558655.0414512461,7496157.252866884,46.43494827681946,full,0.4246630403042396,484.56538681782916,3.591453473709066,584.0506632902235,587.6421167639326
544204.1647425,7475799.855043314,Mount_Roe_Basalt,512.1701049106044,205,0.3709959587156203,-0.9286344806309303,548847.3371456547,7477654.834836893,539560.9923393454,7473944.875249736,25.34207946561378,full,1.650807281935778,512.3827630251214,14.760741211680227,472.9073400848445,458.1465988731643
543994.3251479501,7477137.640361685,Mount_Roe_Basalt,536.5705601553158,251,-0.3544110524106575,-0.935089731485257,548669.7738053764,7475365.585099632,539318.8764905238,7478909.695623739,28.56778318929966,full,0.6435654080978563,536.6044102428642,6.027193932737532,462.01925986739866,455.9920659346611
544448.735518575,7477071.639140075,Mount_Roe_Basalt,1068.1504704819463,509,-0.5499811479468562,0.8351770691913533,540272.8501726182,7474321.733400341,548624.6208645317,7479821.544879809,27.988753770457713,full,0.4981838064731877,1068.1908489715554,9.287746538797933,453.7877343775149,463.0754809163128
543919.629978295,7520138.948598836,Mount_McRae_Shale_and_Mount_Sylvia_Formation,292.56647500205963,110,-0.977894566081982,0.2090985835134524,542874.1370607277,7515249.4757684255,544965.1228958622,7525028.421429246,20.183131513924366,full,1.9775728431998492,292.7408281933377,10.101989714430715,642.4601261605193,652.56211587495
547309.345072825,7519110.92081714,Mount_McRae_Shale_and_Mount_Sylvia_Formation,339.19518630252736,117,-0.8051424272878802,0.5930815051752842,544343.9375469486,7515085.2086807005,550274.7525987014,7523136.632953579,18.0881819678427,full,2.1649399919820858,339.43747021362054,12.822705417200268,637.266848595093,650.0895540122933
548728.868495605,7517409.889132449,Mount_McRae_Shale_and_Mount_Sylvia_Formation,652.4987224211676,392,-0.6135362784833205,0.789666534041324,544780.5358253983,7514342.207740033,552677.2011658116,7520477.570524866,19.848932572141834,full,15.595137288354781,677.4383534780677,182.1212233700934,665.1319990827786,847.253222452872
547774.339014175,7516320.645155596,Mount_McRae_Shale_and_Mount_Sylvia_Formation,413.0995868076959,228,0.9557129389651764,0.2943004897966446,546302.8365651917,7521099.209850421,549245.8414631583,7511542.08046077,6.2443317433627215,full,24.100548002672305,452.5480799652826,184.79311691611986,801.0417527854019,985.8348697015217
546636.22934777,7515133.649562425,Mount_McRae_Shale_and_Mount_Sylvia_Formation,483.8039181051655,205,0.7436637368695435,0.668553847094777,543293.460112296,7518851.968246773,549978.9985832439,7511415.330878077,12.092791795884395,full,12.461397279874378,495.47654758296477,106.91481670387998,727.2235717883049,834.1383884921848
544751.665567295,7514007.658955115,Mount_McRae_Shale_and_Mount_Sylvia_Formation,622.9500838311116,386,0.3328433069097138,0.9429821488476894,540036.7548230566,7515671.875489663,549466.5763115335,7512343.442420566,18.04538156869178,full,18.100652617700298,655.3835800431372,203.61932630516742,725.2641732715982,928.8834995767656
544060.17836504,7511791.281458905,Mount_McRae_Shale_and_Mount_Sylvia_Formation,484.2338380240045,179,0.7636738113058607,0.6456022846347284,540832.1669418664,7515609.650515434,547288.1897882136,7507972.912402376,15.445433097464829,full,6.215636409737153,487.09726208051774,52.73834315636714,668.0954393235222,720.8337824798894
543368.75536116,7510005.899909265,Mount_McRae_Shale_and_Mount_Sylvia_Formation,441.8135780799493,244,0.0385136319355427,0.9992580748511036,538372.4649869045,7510198.468068943,548365.0457354155,7509813.331749587,18.170066905984086,full,14.230629100121984,455.80022960834157,112.04736291055406,679.6714217325166,791.7187846430706
542609.9857684949,7507950.154719345,Mount_McRae_Shale_and_Mount_Sylvia_Formation,428.8724663702022,178,0.0553993963771646,0.9984642742136774,537617.6643974265,7508227.1517012315,547602.3071395633,7507673.157737459,14.211936016294956,full,9.926985515369509,435.3910361738407,75.05839040420767,668.8531716759395,743.9115620801472
541239.328875665,7505318.900902505,Mount_McRae_Shale_and_Mount_Sylvia_Formation,327.3256430828045,128,0.7828966890913285,0.6221517292508602,538128.5702294107,7509233.384347961,544350.0875219193,7501404.417457049,17.850052665741444,full,5.2135702841602045,328.6854460947638,29.86713670478548,622.0762824002927,651.9434191050782
537788.371824025,7503605.90056684,Mount_McRae_Shale_and_Mount_Sylvia_Formation,385.2492047160508,266,0.96700784839768,0.2547465821896136,536514.6389130768,7508440.939808828,539062.104734973,7498770.861324851,24.250724153072596,full,17.18677526985853,403.2559581259782,119.15711489353475,651.3687707983902,770.5258856919249
535952.715339915,7503079.389087634,Mount_McRae_Shale_and_Mount_Sylvia_Formation,401.3138482818774,177,0.3364600353163671,0.9416977459009388,531244.2266104103,7504761.689264216,540661.2040694198,7501397.088911052,13.500087401858906,full,12.146374720864637,410.50369054484247,86.3740419809451,630.8908013577867,717.2648433387318
533150.33538687,7501647.860767545,Mount_McRae_Shale_and_Mount_Sylvia_Formation,294.8583201345359,147,0.9922615831225592,0.1241650138288247,532529.5103177258,7506609.168683158,533771.1604560141,7496686.552851932,17.874536364503854,full,11.487988143047867,300.8861284467588,59.92523123959529,660.9462731874399,720.8715044270352
522258.85392414,7510116.025177846,Mount_McRae_Shale_and_Mount_Sylvia_Formation,318.4086672633731,69,-0.9652617279019968,-0.261284895559715,523565.27840193856,7505289.716538336,520952.4294463414,7514942.333817355,11.218502653859261,full,1.4576128742511312,318.5117322476797,8.10211027943592,591.4548494546874,599.5569597341233
525374.572858025,7511971.72846655,Mount_McRae_Shale_and_Mount_Sylvia_Formation,388.5120265285703,116,-0.8477779072344046,-0.5303514118065995,528026.329917058,7507732.838930378,522722.815798992,7516210.618002722,11.411049816489637,full,5.931913838832983,390.60354947730445,40.36753778635136,600.4978687325022,640.8654065188535
528708.356534675,7513053.419733895,Mount_McRae_Shale_and_Mount_Sylvia_Formation,564.3829126492979,272,-0.972752280175228,-0.2318469353127069,529867.5912112385,7508189.658333018,527549.1218581115,7517917.181134772,21.049129359275426,full,7.588928059375119,569.3699791975441,75.1937571937118,643.2267990438387,718.4205562375505
529540.575802055,7514485.18917573,Mount_McRae_Shale_and_Mount_Sylvia_Formation,170.4246595166097,60,0.083084727343765,-0.9965424868424888,534523.2882362674,7514900.612812448,524557.8633678425,7514069.765539011,18.529145301777604,full,2.3568976846698484,170.56895240923336,7.0144817792170215,634.4754714017765,641.4899531809936
529760.879025355,7516455.452582645,Mount_McRae_Shale_and_Mount_Sylvia_Formation,785.5550075516414,260,0.3804129665341402,-0.924816725028638,534384.9626504981,7518357.517415316,525136.7954002118,7514553.387749975,7.3699943638660415,full,11.554155022860478,801.802879282341,160.59634907429518,650.2029317293245,810.7992808036197
531107.1191998799,7518107.505600575,Mount_McRae_Shale_and_Mount_Sylvia_Formation,786.8021420558546,110,-0.9640979961184676,-0.2655467075306254,532434.852737533,7513287.015619983,529779.3856622268,7522927.995581168,4.865096128787769,full,3.20642873410688,788.0358163972687,44.077626764932006,640.6165464907565,684.6941732556885
535610.45414417,7518548.2430191,Mount_McRae_Shale_and_Mount_Sylvia_Formation,523.1037540835766,240,-0.9814531398385729,-0.1917022021287371,536568.9651548137,7513640.977319907,534651.9431335264,7523455.508718293,13.845202953193393,full,12.836278902385093,536.5117859225065,119.19462612645918,624.0189432605843,743.2135693870434
538437.305130315,7519783.979779445,Mount_McRae_Shale_and_Mount_Sylvia_Formation,714.966086967621,386,-0.8409545350401058,-0.5411057844779332,541142.8340527046,7515579.207104244,535731.7762079254,7523988.752454645,26.418686183002187,full,6.07162340799925,718.999349008807,76.04970980415726,638.1183540902218,714.1680638943791
540627.7697272149,7520971.220109465,Mount_McRae_Shale_and_Mount_Sylvia_Formation,115.48966269741919,52,-0.990600861459926,-0.1367842581397889,541311.6910179139,7516018.215802165,539943.848436516,7525924.224416764,26.523096413066582,full,0.5486287300043236,115.49495739960716,1.105890941013854,625.1829028070372,626.288793748051
543120.050208845,7481161.67501459,Hardey_Formation,2106.8162173838946,1787,0.7850205574107106,-0.6194697122883226,546217.3987702866,7485086.777801643,540022.7016474033,7477236.572227537,57.421631255363586,full,0.591305701689806,2106.9284178856833,21.743602794564822,467.62467372862625,489.36827652319107
540571.92047039,7482251.1494187955,Hardey_Formation,1711.750076149704,1572,0.8894578362240042,-0.4570172399152057,542857.006669966,7486698.438599915,538286.834270814,7477803.860237676,64.58781244371573,full,2.0461416029929267,1712.8421884681366,61.15586151627667,478.6154867155643,539.771348231841
536917.57505537,7482757.818993965,Hardey_Formation,2154.657083687924,1986,0.969225935715545,-0.2461728773368952,538148.4394420545,7487603.948672543,535686.7106686855,7477911.689315387,65.5569056146314,full,1.5987030078361175,2155.4961173622496,60.13620936825066,449.72545268769045,509.8616620559411
533429.5244218949,7483438.794196704,Hardey_Formation,2378.135256270549,1921,0.950039050428126,-0.3121310664794914,534990.1797542924,7488188.989448845,531868.8690894975,7478688.598944563,52.26895967304214,full,1.5860706006755312,2379.046731790915,65.8487276114389,434.7077471385802,500.5564747500191
530081.890769185,7483555.51096028,Hardey_Formation,3865.8286865626064,2270,0.9172553453311812,0.3982996754472385,528090.3923919488,7488141.787686936,532073.3891464212,7478969.234233624,35.55859755537642,full,0.4054247453152599,3865.9254690789558,27.355047486299895,415.72682321989504,443.08187070619493
528683.325137215,7482856.99608998,Hardey_Formation,4170.982271735494,1118,0.8899947314080644,0.4559708083483932,526403.471095473,7487306.96974702,530963.1791789569,7478407.02243294,13.785114969923058,full,1.7607008148508607,4172.952448210014,128.21475691264402,441.9285310378274,570.1432879504714
524598.0203352582,7480040.605157327,Hardey_Formation,4799.260118256092,1909,0.4941646583720299,0.8693683283948495,520251.178693284,7482511.428449187,528944.8619772325,7477569.781865466,22.452424912602027,full,0.9936243387607181,4799.98188670841,83.23719147920053,388.1307839748306,471.3679754540311
523934.713889245,7475394.39853016,Hardey_Formation,4371.925124465874,246,-0.2312434480744737,0.972895918237212,519070.23429805896,7474238.181289787,528799.1934804311,7476550.615770533,2.496919290985076,full,0.7340949645762763,4372.283989918289,56.01780573923901,389.01436576294265,445.03217150218165
554694.763072591,7497057.623262296,Fortescue_Group,732.107827896459,401,-0.687998066086362,-0.7257125195705432,558323.3256704437,7493617.632931865,551066.2004747384,7500497.613592728,33.29266085957286,full,0.03766561939137368,732.107986090491,0.48127975578051974,572.0882710552959,571.6069912995154
543327.8642854299,7476068.600719821,Rocklea_Inlier_metagranitic_unit,766.6204295665906,314,-0.0858403722834992,0.9963089031451192,538346.3197697044,7475639.398858403,548309.4088011555,7476497.802581239,24.94164337569451,full,0.7127877044105086,766.679756723128,9.53762759656587,470.3739210669771,460.83629347041125
543373.091428255,7474884.57559536,Rocklea_Inlier_metagranitic_unit,1257.4372548994838,623,-0.2442887661170772,0.9697025310624884,538524.5787729425,7473663.131764775,548221.6040835674,7476106.019425945,30.165069839123632,full,0.4341127074517899,1257.473348187623,9.527402218934526,466.4665730808621,456.93917086192755
543980.61386004,7474267.06448399,Rocklea_Inlier_metagranitic_unit,1432.764551404082,795,-0.981532292057749,0.1912965228326478,543024.1312458768,7469359.403023701,544937.0964742032,7479174.725944279,33.14660291411969,full,0.5990674584577195,1432.8428710668336,14.981101658616694,456.77399551909525,471.75509717771195
549974.6746833499,7508863.90088414,Fortescue_Group,4523.274038700198,621,0.9284779208994778,-0.3713876013037903,551831.6126898689,7513506.290488638,548117.7366768309,7504221.511279643,7.266194903600464,full,0.6319730111421562,4523.549205934586,49.893780496481895,549.0023212810415,598.8961017775234
551208.70840225,7511190.928212754,Fortescue_Group,3234.0862339919563,500,-0.6839405644043961,-0.7295377333368002,554856.3970689339,7507771.225390732,547561.019735566,7514610.631034777,7.851190745391207,full,1.0506393896848392,3234.6300406790906,59.310464231363085,563.6390959613665,622.9495601927296
551208.70840225,7511190.928212754,Fortescue_Group,2404.7032812613384,372,-0.6839405644043961,-0.7295377333368002,554856.3970689339,7507771.225390732,547561.019735566,7514610.631034777,7.851190745391207,full,1.0632519076488867,2405.1173961996287,44.62979490244561,563.6390959613665,608.2688908638121
551208.70840225,7511190.928212754,Fortescue_Group,1987.2717230071578,312,-0.6839405644043961,-0.7295377333368002,554856.3970689339,7507771.225390732,547561.019735566,7514610.631034777,7.851190745391207,full,1.1954616643751432,1987.7043684006458,41.46993001166686,563.6390959613665,605.1090259730333
552974.9937997351,7512395.63159081,Fortescue_Group,2142.083517823162,368,-0.8823532646219426,-0.4705876288333557,555327.9319439018,7507983.8652677,550622.0556555684,7516807.39791392,8.494900259268718,full,1.4167790264527624,2142.7385702134243,52.9790803111797,573.6125823590822,626.5916626702619
552974.9937997351,7512395.63159081,Fortescue_Group,1545.5479353933467,289,-0.8823532646219426,-0.4705876288333557,555327.9319439018,7507983.8652677,550622.0556555684,7516807.39791392,8.494900259268718,full,2.2779933058114312,1546.7702928874714,61.48104065935536,573.6125823590822,635.0936230184376
552974.9937997351,7512395.63159081,Fortescue_Group,1051.9278489612884,193,-0.8823532646219426,-0.4705876288333557,555327.9319439018,7507983.8652677,550622.0556555684,7516807.39791392,8.494900259268718,full,2.0944768394217363,1052.6310891693493,38.47090414231434,573.6125823590822,612.0834865013966
554491.7266517901,7513289.384327345,Fortescue_Group,1918.119652191851,376,-0.9235551238046408,-0.3834656872448883,556409.0550880146,7508671.608708321,552574.3982155656,7517907.159946368,10.16288358663411,full,1.154544702212095,1918.5091413943942,38.656506428646026,594.718904796881,633.375411225527
554491.7266517901,7513289.384327345,Fortescue_Group,1519.5336800957407,314,-0.9235551238046408,-0.3834656872448883,556409.0550880146,7508671.608708321,552574.3982155656,7517907.159946368,10.16288358663411,full,1.7764405360406452,1520.2643318047058,47.127843280839556,594.718904796881,641.8467480777206
554491.7266517901,7513289.384327345,Fortescue_Group,951.4606424049379,185,-0.9235551238046408,-0.3834656872448883,556409.0550880146,7508671.608708321,552574.3982155656,7517907.159946368,10.16288358663411,full,1.0549568037276025,951.6219468272474,17.520720238141735,594.718904796881,612.2396250350228
556249.065722325,7514397.1497248355,Fortescue_Group,2395.2608901569515,523,-0.4057219599950267,-0.9139965487778352,560819.0484662142,7512368.53992486,551679.0829784358,7516425.759524811,12.040115850201076,full,0.5745167635322694,2395.381310862662,24.01858685791956,605.2847592311315,629.303346089051
556249.065722325,7514397.1497248355,Fortescue_Group,1933.7047902827617,430,-0.4057219599950267,-0.9139965487778352,560819.0484662142,7512368.53992486,551679.0829784358,7516425.759524811,12.040115850201076,full,0.8082334542529542,1933.8971989217782,27.279296820125637,605.2847592311315,632.5640560512571
556249.065722325,7514397.1497248355,Fortescue_Group,1263.148738196943,272,-0.4057219599950267,-0.9139965487778352,560819.0484662142,7512368.53992486,551679.0829784358,7516425.759524811,12.040115850201076,full,0.40440807396686457,1263.1802032075527,8.915770687096483,605.2847592311315,614.200529918228
556438.425269105,7516753.889513445,Fortescue_Group,2346.2608638870706,749,-0.1751919306657585,-0.984534299773047,561361.0967679702,7515877.929860116,551515.7537702398,7517629.849166774,18.24101496052016,full,0.3833297611598014,2346.31337536154,15.697579187853194,639.5220882237198,655.219667411573
556438.425269105,7516753.889513445,Fortescue_Group,1576.8025603945812,501,-0.1751919306657585,-0.984534299773047,561361.0967679702,7515877.929860116,551515.7537702398,7517629.849166774,18.24101496052016,full,0.29941570314252797,1576.8240909951908,8.240113828297012,639.5220882237198,647.7622020520168
556438.425269105,7516753.889513445,Fortescue_Group,1104.7562404993655,338,-0.1751919306657585,-0.984534299773047,561361.0967679702,7515877.929860116,551515.7537702398,7517629.849166774,18.24101496052016,full,0.4168622571109328,1104.785481076034,8.037927227341811,639.5220882237198,631.484160996378
556803.525139885,7518974.46891343,Fortescue_Group,2677.7032333397187,1045,0.1789911437428454,-0.9838506850440408,561722.7785651053,7519869.424632144,551884.2717146648,7518079.513194717,22.6018133312987,full,0.3818470260705783,2677.7627000679477,17.845784858107322,629.9637431972112,647.8095280553185
556803.525139885,7518974.46891343,Fortescue_Group,1881.0640987957058,734,0.1789911437428454,-0.9838506850440408,561722.7785651053,7519869.424632144,551884.2717146648,7518079.513194717,22.6018133312987,full,0.3653350904780647,1881.1023388471613,11.99439194621857,629.9637431972112,641.9581351434298
556803.525139885,7518974.46891343,Fortescue_Group,923.9454444126408,366,0.1789911437428454,-0.9838506850440408,561722.7785651053,7519869.424632144,551884.2717146648,7518079.513194717,22.6018133312987,full,0.7803826860790607,924.0311521222227,12.585143680152214,629.9637431972112,642.5488868773634
557334.8250745949,7518083.9529944,Fortescue_Group,3201.650775004909,1135,-2.629842279439341e-05,0.9999999996541964,552334.8250763239,7518083.821502286,562334.8250728659,7518084.084486513,20.317389086403054,full,0.4572921517755012,3201.7527509458528,25.553729665202127,621.804334127989,647.3580637931911
557334.8250745949,7518083.9529944,Fortescue_Group,2467.167850202595,876,-2.629842279439341e-05,0.9999999996541964,552334.8250763239,7518083.821502286,562334.8250728659,7518084.084486513,20.317389086403054,full,0.48903662170034146,2467.2577211634557,21.05852718954793,621.804334127989,642.862861317537
557334.8250745949,7518083.9529944,Fortescue_Group,1671.7384149725294,602,-2.629842279439341e-05,0.9999999996541964,552334.8250763239,7518083.821502286,562334.8250728659,7518084.084486513,20.317389086403054,full,0.8001128478324723,1671.9014312004751,23.346681891269554,621.804334127989,645.1510160192586
556918.419539605,7516064.160365,Fortescue_Group,2914.969046938086,865,0.3094965161783659,0.9509005765449164,552163.9166568804,7517611.642945892,561672.9224223297,7514516.677784109,16.57520830613869,full,0.6996757429131907,2915.1864067792008,35.5983379259759,620.0160444173483,655.6143823433242
556918.419539605,7516064.160365,Fortescue_Group,2098.8460129530904,625,0.3094965161783659,0.9509005765449164,552163.9166568804,7517611.642945892,561672.9224223297,7514516.677784109,16.57520830613869,full,0.7758776038307529,2099.0384660624013,28.423509996378584,620.0160444173483,648.4395544137269
556918.419539605,7516064.160365,Fortescue_Group,1720.6446430077365,506,0.3094965161783659,0.9509005765449164,552163.9166568804,7517611.642945892,561672.9224223297,7514516.677784109,16.57520830613869,full,0.535216138151766,1720.7197171046682,16.073497489607917,620.0160444173483,636.0895419069562
556612.12058826,7513853.89908041,Fortescue_Group,2955.015224622475,582,0.6008767915560718,0.7993416549694387,552615.4123134128,7516858.28303819,560608.8288631073,7510849.51512263,10.906848937409137,full,0.46837288999481735,2955.1139616512273,24.15675051393771,607.1943168376583,631.351067351596
556612.12058826,7513853.89908041,Fortescue_Group,2489.2322610025963,493,0.6008767915560718,0.7993416549694387,552615.4123134128,7516858.28303819,560608.8288631073,7510849.51512263,10.906848937409137,full,0.5316989822342482,2489.3394468391853,23.100484270337574,607.1943168376583,630.2948011079959
556612.12058826,7513853.89908041,Fortescue_Group,1846.0881424366025,362,0.6008767915560718,0.7993416549694387,552615.4123134128,7516858.28303819,560608.8288631073,7510849.51512263,10.906848937409137,full,0.42559016033143504,1846.1390720422671,13.712901810255744,607.1943168376583,620.9072186479141
554095.52643701,7512550.135302685,Fortescue_Group,2264.3232321274445,422,0.8669828552437333,0.4983379663575952,551603.8366052221,7516885.049578904,556587.216268798,7508215.221026466,9.17106180164366,full,1.5861569089363499,2265.1911810323854,62.700774116559955,567.9056630236969,630.6064371402568
554095.52643701,7512550.135302685,Fortescue_Group,1891.3029950636658,370,0.8669828552437333,0.4983379663575952,551603.8366052221,7516885.049578904,556587.216268798,7508215.221026466,9.17106180164366,full,2.1310017175017304,1892.6118871378956,70.3756790295779,567.9056630236969,638.2813420532748
554095.52643701,7512550.135302685,Fortescue_Group,1324.9534878691966,236,0.8669828552437333,0.4983379663575952,551603.8366052221,7516885.049578904,556587.216268798,7508215.221026466,9.17106180164366,full,1.1108218803727037,1325.2025354030304,25.69075362597971,567.9056630236969,593.5964166496766
551473.168953715,7510778.381886965,Fortescue_Group,3792.2487593916544,571,0.6669827926067886,0.7450731201475798,547747.8033529771,7514113.2958499985,555198.5345544529,7507443.467923931,7.574458664221325,full,1.0861562996997705,3792.93026783817,71.89828631747423,557.4872221052574,629.3855084227316
551473.168953715,7510778.381886965,Fortescue_Group,2841.974771001103,438,0.6669827926067886,0.7450731201475798,547747.8033529771,7514113.2958499985,555198.5345544529,7507443.467923931,7.574458664221325,full,1.291057818346603,2842.6964236842255,64.04965433407313,557.4872221052574,621.5368764393305
551473.168953715,7510778.381886965,Fortescue_Group,2482.2859491523664,385,0.6669827926067886,0.7450731201475798,547747.8033529771,7514113.2958499985,555198.5345544529,7507443.467923931,7.574458664221325,full,1.364843178110786,2482.9903903528934,59.14173843868889,557.4872221052574,616.6289605439463
521958.660417785,7501143.513291925,Brockman_Iron_Formation,714.266366863894,284,0.9876103396215468,0.1569261516529772,521174.02965952014,7506081.564990032,522743.29117604985,7496205.461593818,26.5562337083299,full,3.1235728788824724,715.3291052237713,38.97801877077154,584.7856812299356,545.807662459164
519501.86530938,7500561.705408445,Brockman_Iron_Formation,1230.4772976650788,803,0.7066176909954114,0.7075955333185147,515963.8876427874,7504094.793863421,523039.84297597257,7497028.616953468,45.29742408299732,full,4.700665280600544,1234.6300556944875,101.17803296673776,635.6687304452179,534.4906974784801
517988.05932051,7499469.191943755,Brockman_Iron_Formation,1621.8585830936104,1159,0.9407777010761696,0.3390240657502607,516292.93899175874,7504173.080449136,519683.1796492613,7494765.303438375,46.55931024621672,full,0.9268393427923872,1622.070806850558,26.23811888087016,546.2606346610339,520.0225157801638
542099.109158005,7512442.42436254,Brockman_Iron_Formation,3141.313890356855,555,-0.7073413828554661,0.7068721016563866,538564.748649723,7508905.7174482625,545633.469666287,7515979.131276818,12.189263017409942,full,2.0013958215825505,3143.231335299364,109.77371934531652,766.2730384072111,656.4993190618945
542927.265687645,7510332.90579376,Brockman_Iron_Formation,3111.9343412320127,844,-1.254246687952023e-05,0.9999999999213433,537927.2656880382,7510332.843081426,547927.2656872517,7510332.968506094,18.000826764709004,full,2.2743745580988906,3114.387718668645,123.59416675136868,776.943631025926,653.3494642745574
542192.7832881149,7508488.910010615,Brockman_Iron_Formation,1637.0596651203539,431,0.2873457271227547,0.9578269327515776,537403.6486243571,7509925.638646229,546981.9179518728,7507052.181375002,16.354446482515584,full,1.0814958551567515,1637.3513429662225,30.904257786382914,688.0308642259939,657.126606439611
541380.180791145,7505910.400110475,Brockman_Iron_Formation,1893.9440328643125,435,0.7073618624287582,0.7068516078932823,537845.9227516785,7509447.209422618,544914.4388306114,7502373.590798331,14.189325987252118,full,0.8931058632330648,1894.1741461701342,29.524505025838153,668.9381511537863,639.4136461279481
538708.0356038299,7504254.15476099,Brockman_Iron_Formation,1799.028874139412,669,0.9256797965832788,0.3783079621122707,536816.4957932686,7508882.553743906,540599.5754143912,7499625.755778074,26.543913375900644,full,4.759762544384993,1805.254513737528,149.79642646738364,773.5756886628941,623.7792621955105
536098.4599742,7503988.39708473,Brockman_Iron_Formation,1734.9261093635962,354,0.877945044425535,0.4787614217631212,533704.6528653844,7508378.122306857,538492.2670830156,7499598.671862602,15.999362908002652,full,4.230664683137583,1739.666461560204,128.33858549125387,733.124231999742,604.7856465084882
534707.684401565,7502332.125551795,Brockman_Iron_Formation,2543.1689894642523,89,0.8682294587125438,0.496162883561158,532226.8699837592,7506673.272845358,537188.4988193708,7497990.978258232,5.117525026378061,full,3.1034448744606915,2546.904235753197,137.88646461836697,742.0984811122172,604.2120164938502
531976.3797597026,7502106.157690957,Brockman_Iron_Formation,1423.8961486095427,497,0.9329815294240336,0.3599242500215723,530176.7585095947,7506771.065338077,533776.0010098105,7497441.250043837,23.481646208901424,full,3.0579999695362408,1425.926605480457,76.06866760980051,675.4361315334836,599.3674639236831
